genres,id,overview,title
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",17906,exoffice worker becomes ventriloquist leading date unemployment counselor quirky family gauche female friend may thwart new career love life ,Dummy
"[{'id': 18, 'name': 'Drama'}]",153,two lost souls visiting tokyo  young neglected wife photographer washedup movie star shooting tv commercial  find odd solace pensive freedom real others company away lives america ,Lost in Translation
"[{'id': 18, 'name': 'Drama'}]",66111,thomas luster troubled businessman tries make sense life driven outofcontrol force closer home first realizes discovers man working another side personality forced fight back manipulative alterego murder madness mayhem combine take luster bizarre terrifying ride life ,Luster
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",33320,movie studio torn tv interviewer genya tachibana tracked famous star chiyoko fujiwara recluse since left acting 30 years ago tachibana delivers key causes reflect career shes telling story tachibana longsuffering cameraman drawn ,Millennium Actress
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",15136,conflict interest two highkicking assassin sisters complicated theyre pursued criminals hired equally highkicking female cop ,So Close
"[{'id': 27, 'name': 'Horror'}]",61054,cindy lucy eighteen going away college ritual must rid dirt small home town allburg swimming abandoned church crypt jump begin talking sex lucys crucifix falls water drifts land czakyrs ancient vampire head apparently waking time onwards school teacher nearby town mark gets directed allburg help lucy grandmother suspected trouble lucy becomes target town turned vampire virgin blood mark lucy old wino shack abandoned building outside town eventually get lured back allburg locals giant glowing cross spearing front toyota take town battle czakyr ,Children Of The Night
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4703,comedy manners american winterbourne tries figure bright bubbly daisy miller helped hindered false judgments fellow friends ,Daisy Miller
"[{'id': 35, 'name': 'Comedy'}]",29507,two middle aged german brothers  one new age recently divorced uptight sceptical  travel zen monastery japan search enlightenment perhaps search ,Enlightenment Guaranteed
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",27590,student trip france tricked smuggling secrets across iron curtain sexy spy ,Gotcha!
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",52734,details efforts poprock star james roberts  rick springfield win love woman meets car accident none usual gambits work woman never heard complications arise involving exgirlfriend nicky still band ,Hard to Hold
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",14603,george kuffs didnt finish highschool lost job collegeage girlfriend pregnant top georges brother brad killed george inherits brads patrol special privatized police district problems come ,Kuffs
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",10617,set late 19th century canton martial arts film depicts stance taken legendary martial arts hero wong feihung 18471924 foreign forces english french american plundering china ,Once Upon a Time in China
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",10618,sequel tsui hark classic wong feihung faces white lotus society fanatical cult seeking drive europeans china violence even attacking chinese follow western ways wong must also defend dr sun yat sen revolutionary military ,Once Upon a Time in China II
"[{'id': 28, 'name': 'Action'}]",10619,master wong disciples enroll dancing lion competition stop assassination plot battle arrogant deceitful opponent ,Once Upon a Time in China III
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",11293,great depression con man finds saddled young girl may may daughter two forge unlikely partnership ,Paper Moon
"[{'id': 12, 'name': 'Adventure'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",36759,small town band makes big loses track roots get caught bigtime machinations music biz must thwart plot destroy home town built around music beatles musical uses big name groups like peter frampton aerosmith ,Sgt. Pepper's Lonely Hearts Club Band
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",38960,martin conductor symphonic orchestra meet barbara violine player start relationship five years later martin starts develop loss memory becomes confused finally diagnosed alzheimers disease barbara tries help much possible although martin often angry violent towards ,A Song for Martin
"[{'id': 53, 'name': 'Thriller'}]",19383,elderly horrorfilm star making personal appearance drivein theatre confronts psychotic vietnam veteran turned massmurdering sniper ,Targets
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",53650,intelligent articulate scholar harrison macwhite survives hostile senate confirmation hearing hands conservatives become ambassador sarkan southeast asian country civil war threatens tense peace despite knowledge hes macwhite sees dichotomy us communism cant accept antiamerican sentiment might longing selfdetermination nationalism breaks friend deong local opposition leader ignores foremans advice slowing building road tries muscle ahead price must country friends pay get sense ,The Ugly American
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40775,based henry jamess novel name bittersweet tragicomedy centers odd triangle characters basil ransom political conservative mississippi olive chancellor ransoms cousin boston feminist verena tarrant pretty young protégée olives feminist movement storyline concerns struggle ransom olive verenas allegiance affection though film also includes wide panorama political activists newspaper people quirky eccentrics ,The Bostonians
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9584,truckers form mile long convoy support truckers vendetta abusive sheriffbased country song title cw mccall ,Convoy
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",8408,final chapter george romeros dead trilogy underground government installation searching cure overcome strange transformation zombies unfortunately zombies ground made way bunker ,Day of the Dead
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",14030,matchmaker dolly levi takes trip yonkers new york see wellknown unmarried halfamillionaire horace vandergelder convinces two stock clerks niece beau go new york city ,"Hello, Dolly!"
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",49685,comfortable daily routines aging parisian actor gilbert valence 76 suddenly shaken learns wife daughter soninlaw killed car crash take care noworphaned grandson struggles go lifelong acting career like hes used roles offered  flashy tv show hectic lastminute replacement englishlanguage film joyces ulysses  finally convince time retire ,I'm Going Home
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2687,freak accident invisible yuppie runs life treacherous cia official trying cope new life ,Memoirs of an Invisible Man
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",16323,midler rockandroll singer mary rose foster known rose legions fans whose romantic relationships mental health continuously imperiled demands life road ,The Rose
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",39859,sarah blind girl returned home country manor occupants dead unknowingly sleeps overnight among houseful corpses arising next morning quietly creep bed order awaken members household ,See No Evil
"[{'id': 35, 'name': 'Comedy'}]",41846,two door door vaccuum cleaner salesmen hilariously compete ,Super Sucker
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",74585,prior leaving train paris married american woman tries break affair young italian romes stazione termini ,Indiscretion of an American Wife
"[{'id': 35, 'name': 'Comedy'}]",23325,two former nightclub partners enlisted army sergeant puccinelli ranks former partner private first class korwin puccinelli desperately trying get transferred dull job active duty overseas meanwhile korwin wants pass see wife new baby ,At War with the Army
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",16790,bingo runaway circus dog leash saving chuckies life bingo boy become best friends canine comedy featuring doggy disguises skateboarding pinball prison chuckie parents cindy williams david rasche moving house thousand miles away bingo wont allowed join chuckie bingos determination reunited ,Bingo
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",31579,new york detective investigates series murders committed random new yorkers claim god told ,God Told Me To
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",40353,virginia works used book store shes really horror novels discovers really good book called madman insane doctor cuts peoples noses ears hair puts face please girl likes virginia discovers book nonfiction every time picks book read sees insane doctor book escaped book reality ,"I, Madman"
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",23033,rudyard kiplings jungle book given full treatment lavish retelling filled huge sets exotic animals large cast incomparable sabu starring mowgli young orphan boy raised wolves curious reconnect human village mowgli returns find disappointment greed treachery man time mowgli village members grow trust one another village finds siege mowgli jungle friends save day ,Jungle Book
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",19064,mark wants lose virginity girlfriend wants wait unfortunately 400yearold vampire countess needs turn virgin vampire halloween order preserve youthful appearance finds mark turns life upsidedown ,Once Bitten
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",34564,carlos failed showbiz currently works waiter mexican restaurant meets alex dumb footballer bruce celebrating engagement parents alex father less thrilled fiancée says hed rather accept anybody else eventually alex hires carlos present new fiancée ,Shrimp on the Barbie
